### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:2296962	124.6	27.3	2.200	-35.817
chrec2:1427444	124.5	15.1	3.055	-35.817
chrec2:180883	124.3	28.1	2.156	-35.818
chrec2:825427	124.1	21.1	2.569	-35.818
chrec2:20543	213.8	97.3	1.146	-35.739
chrec2:4429617	161.5	63.1	1.365	-35.598
chrec2:3929799	139.7	48.6	1.534	-35.387
chrec2:400881	153.4	57.8	1.419	-35.035
chrec2:1942650	123.6	39.1	1.672	-34.850
chrec2:4332455	123.5	30.0	2.050	-34.850
chrec2:739364	123.4	24.9	2.319	-34.850
chrec2:786391	123.1	33.1	1.906	-34.851
chrec2:2679635	123.1	19.3	2.687	-34.851
chrec2:3773481	225.2	106.0	1.098	-34.768
chrec2:3771846	135.8	47.6	1.522	-34.621
chrec2:3672815	210.6	97.3	1.125	-34.352
chrec2:2050354	145.5	53.8	1.447	-34.178
chrec2:3097403	122.9	21.0	2.557	-33.894
chrec2:3936718	122.9	31.9	1.955	-33.894
chrec2:1711929	122.6	37.4	1.721	-33.895
chrec2:2346753	122.6	32.2	1.938	-33.895
chrec2:2668615	122.4	25.1	2.295	-33.896
chrec2:519240	122.4	15.9	2.951	-33.896
chrec2:728590	122.4	9.5	3.694	-33.897
chrec2:3537305	122.3	24.8	2.315	-33.897
chrec2:3943540	168.2	69.6	1.285	-33.073
chrec2:2054325	237.7	118.4	1.016	-32.967
chrec2:1238088	121.9	14.1	3.123	-32.950
chrec2:597862	121.9	22.7	2.437	-32.950
chrec2:4580860	121.6	34.8	1.816	-32.951
chrec2:3573298	121.6	26.8	2.190	-32.951
chrec2:1070869	121.3	16.8	2.862	-32.952
chrec2:2893178	121.3	20.6	2.567	-32.952
chrec2:2247717	121.3	22.9	2.414	-32.953
chrec2:254254	121.2	28.4	2.106	-32.953
chrec2:2800688	121.2	18.3	2.738	-32.954
chrec2:1693872	121.1	11.4	3.420	-32.954
chrec2:1014538	121.1	9.8	3.640	-32.954
chrec2:2895811	121.0	25.3	2.269	-32.955
chrec2:4367936	148.9	58.0	1.370	-32.898
chrec2:1300626	121.7	40.5	1.597	-32.708
chrec2:3401285	150.6	60.0	1.340	-32.294
chrec2:2631129	205.9	95.8	1.113	-32.288
chrec2:3855961	169.2	71.9	1.246	-32.058
chrec2:994838	120.8	14.6	3.061	-32.021
chrec2:268212	120.8	16.8	2.852	-32.021
chrec2:1535875	120.7	17.8	2.771	-32.022
chrec2:2622589	120.6	20.3	2.584	-32.022
chrec2:4445416	120.4	38.4	1.661	-32.022
chrec2:2473974	143.3	56.1	1.363	-31.922
chrec2:1492537	406.5	248.4	0.721	-31.871
chrec2:3910956	119.9	27.0	2.161	-31.098
chrec2:1380625	119.8	6.8	4.143	-31.099
chrec2:1407477	119.7	19.6	2.622	-31.099
chrec2:1007994	119.6	32.1	1.907	-31.100
chrec2:850534	119.5	32.3	1.896	-31.100
chrec2:838099	119.4	18.4	2.708	-31.101
chrec2:4433043	119.3	37.6	1.677	-31.101
chrec2:1851124	119.2	18.4	2.703	-31.102
chrec2:2247049	232.0	117.5	0.993	-31.044
chrec2:532893	159.7	67.9	1.245	-30.609
chrec2:400012	138.3	53.6	1.379	-30.413
chrec2:1984494	226.4	114.4	0.995	-30.291
chrec2:258811	578.2	391.3	0.574	-30.207
chrec2:610528	118.9	18.2	2.719	-30.191
chrec2:3026248	118.8	27.2	2.139	-30.191
chrec2:3494186	118.7	18.7	2.676	-30.191
chrec2:3620332	118.7	27.4	2.127	-30.192
chrec2:929570	118.3	26.4	2.176	-30.192
chrec2:1134477	118.2	14.7	3.016	-30.193
chrec2:4002316	299.0	168.7	0.836	-30.121
chrec2:77376	225.3	114.5	0.987	-29.878
chrec2:3553064	129.0	49.0	1.408	-29.842
chrec2:3559652	195.3	93.1	1.080	-29.756
chrec2:4147037	132.5	50.4	1.406	-29.745
chrec2:1336830	130.1	49.8	1.395	-29.523
chrec2:3984775	135.6	54.1	1.336	-29.363
chrec2:444702	118.0	42.3	1.492	-29.294
chrec2:2220498	117.8	28.1	2.080	-29.295
chrec2:3438275	117.7	40.5	1.550	-29.295
chrec2:2833942	117.4	25.6	2.208	-29.296
chrec2:53403	163.5	72.0	1.193	-29.149
chrec2:381792	126.1	48.1	1.401	-29.084
chrec2:1910556	160.8	71.5	1.180	-28.905
chrec2:452740	242.9	129.6	0.917	-28.794
chrec2:3993647	138.1	55.6	1.323	-28.787
chrec2:3139686	133.5	52.6	1.355	-28.613
chrec2:671150	136.9	54.4	1.341	-28.555
chrec2:832375	136.3	54.6	1.331	-28.555
chrec2:2640306	501.9	334.3	0.597	-28.515
chrec2:2278551	117.0	18.3	2.689	-28.410
chrec2:681011	116.8	17.4	2.754	-28.410
chrec2:2345930	116.8	20.0	2.560	-28.411
chrec2:3805801	116.5	27.1	2.116	-28.411
chrec2:2890573	116.3	22.7	2.368	-28.412
chrec2:1235109	116.2	25.4	2.204	-28.412
chrec2:1073550	116.0	17.6	2.734	-28.413
chrec2:3530605	731.5	528.4	0.480	-28.096
chrec2:2098402	144.0	61.3	1.242	-27.948
chrec2:245771	281.5	161.1	0.816	-27.823
chrec2:2806913	212.6	109.5	0.967	-27.807
chrec2:3554944	163.7	73.7	1.161	-27.756
chrec2:2617539	117.3	43.8	1.433	-27.671
chrec2:1501429	116.0	30.7	1.926	-27.538
chrec2:670418	116.0	31.3	1.899	-27.538
chrec2:4075648	115.9	25.5	2.194	-27.538
chrec2:667534	115.9	38.8	1.587	-27.539
chrec2:2262964	115.7	5.2	4.478	-27.539
chrec2:2192668	115.5	20.4	2.511	-27.540
chrec2:1257596	115.5	6.0	4.275	-27.540
chrec2:972996	115.4	21.3	2.451	-27.541
chrec2:1682572	115.3	38.8	1.581	-27.541
chrec2:2394571	115.3	27.9	2.055	-27.542
chrec2:153658	115.2	10.5	3.461	-27.542
chrec2:104946	174.3	83.4	1.074	-27.264
chrec2:1332397	135.6	55.7	1.294	-27.263
chrec2:92060	171.7	81.2	1.091	-27.213
chrec2:3345883	166.3	76.6	1.129	-27.121
chrec2:3403012	129.8	52.9	1.305	-27.067
chrec2:4125521	219.5	115.0	0.944	-26.891
chrec2:3027666	114.9	14.7	2.976	-26.679
chrec2:3927046	114.9	25.3	2.195	-26.679
chrec2:3701256	114.8	21.9	2.399	-26.680
chrec2:1219307	114.8	15.1	2.933	-26.680
chrec2:1781822	114.7	13.7	3.073	-26.681
chrec2:1869757	114.7	18.5	2.640	-26.681
chrec2:522365	114.1	5.3	4.426	-26.682
chrec2:3018867	114.1	29.2	1.977	-26.682
chrec2:92721	123.5	48.5	1.358	-26.660
chrec2:1745885	132.9	54.5	1.297	-26.524
chrec2:714637	130.3	54.1	1.279	-26.286
chrec2:2557668	191.9	95.8	1.013	-26.208
chrec2:2473402	286.0	167.7	0.780	-26.015
chrec2:3823024	113.9	32.8	1.805	-25.830
chrec2:3868729	113.8	23.6	2.277	-25.831
chrec2:1893806	113.7	22.8	2.327	-25.831
chrec2:1890339	113.7	25.4	2.173	-25.832
chrec2:1163124	113.7	5.8	4.315	-25.832
chrec2:229286	113.6	29.1	1.976	-25.833
chrec2:2503897	113.5	8.1	3.811	-25.833
chrec2:3016526	113.4	18.0	2.670	-25.834
chrec2:3547474	113.4	27.8	2.042	-25.834
chrec2:3833827	113.3	38.0	1.586	-25.834
chrec2:4440747	113.1	20.4	2.480	-25.835
chrec2:3147503	117.3	47.2	1.324	-25.681
chrec2:4162888	124.2	51.1	1.291	-25.580
chrec2:2642024	145.8	64.5	1.186	-25.541
chrec2:2708881	144.2	65.0	1.160	-25.068
chrec2:3158282	126.2	53.1	1.259	-25.044
chrec2:3396243	128.5	54.9	1.237	-25.028
chrec2:4057248	113.0	7.5	3.918	-24.996
chrec2:390367	112.9	21.4	2.410	-24.996
chrec2:567392	112.8	38.6	1.559	-24.997
chrec2:2345551	112.5	17.1	2.730	-24.997
chrec2:4312703	112.4	23.0	2.297	-24.998
chrec2:2895654	112.4	20.4	2.475	-24.998
chrec2:2340717	112.1	19.2	2.558	-24.999
chrec2:2383990	112.0	16.8	2.752	-24.999
chrec2:3193638	164.6	78.8	1.073	-24.941
chrec2:935647	118.4	47.4	1.330	-24.878
chrec2:1549043	112.0	10.8	3.383	-24.171
chrec2:182295	111.9	31.7	1.829	-24.171
chrec2:3380817	111.8	30.4	1.890	-24.172
chrec2:1926399	111.8	37.9	1.572	-24.172
chrec2:3789126	111.7	18.8	2.580	-24.173
chrec2:1192069	111.7	28.9	1.961	-24.173
chrec2:1289647	111.5	26.6	2.078	-24.173
chrec2:2737555	111.1	29.2	1.937	-24.174
chrec2:1067238	111.0	19.2	2.541	-24.174
chrec2:2030672	163.0	80.0	1.038	-23.886
chrec2:4061657	203.7	108.8	0.915	-23.834
chrec2:4434385	148.4	70.0	1.094	-23.566
chrec2:4217818	234.8	133.0	0.830	-23.426
chrec2:2626660	110.9	17.6	2.668	-23.359
chrec2:2195718	110.7	3.0	5.200	-23.360
chrec2:3481094	110.6	27.9	2.000	-23.360
chrec2:3417823	110.5	35.0	1.670	-23.361
chrec2:869568	110.4	14.1	2.984	-23.361
chrec2:807085	110.3	32.6	1.770	-23.361
chrec2:1103744	110.1	2.5	5.452	-23.362
chrec2:3557387	110.1	25.8	2.101	-23.362
chrec2:4046347	110.0	19.0	2.541	-23.363
chrec2:3995263	110.0	40.5	1.452	-23.363
chrec2:4602367	153.7	73.7	1.072	-23.246
chrec2:2014904	147.1	70.0	1.083	-23.122
chrec2:2406715	141.5	65.6	1.120	-23.016
chrec2:2031618	110.9	45.9	1.282	-22.874
chrec2:173357	158.6	79.2	1.013	-22.779
chrec2:3311853	165.5	84.3	0.984	-22.778
chrec2:2642864	160.4	79.9	1.016	-22.608
chrec2:2634560	121.0	53.2	1.197	-22.589
chrec2:775018	110.0	15.8	2.805	-22.562
chrec2:2475341	109.8	24.2	2.193	-22.563
chrec2:2393343	109.7	5.1	4.440	-22.563
chrec2:2170866	109.1	27.2	2.014	-22.564
chrec2:2917120	109.1	17.2	2.674	-22.564
chrec2:2789350	109.1	18.8	2.545	-22.564
chrec2:1623274	109.1	21.5	2.351	-22.565
chrec2:1729518	109.1	18.9	2.538	-22.565
chrec2:1001364	109.0	18.1	2.600	-22.566
chrec2:4043259	109.0	31.6	1.795	-22.566
chrec2:3786424	226.8	131.6	0.796	-21.885
chrec2:1593968	109.0	5.3	4.381	-21.775
chrec2:2938623	108.9	28.4	1.951	-21.775
chrec2:4273568	108.8	12.9	3.085	-21.776
chrec2:3914020	108.8	37.0	1.567	-21.776
chrec2:77917	108.8	43.2	1.342	-21.777
chrec2:1268349	108.6	40.5	1.435	-21.777
chrec2:4184074	108.4	36.7	1.575	-21.777
chrec2:1079606	108.4	18.4	2.572	-21.778
chrec2:2837543	108.2	19.4	2.493	-21.778
chrec2:1544796	108.2	12.9	3.084	-21.779
chrec2:3437191	108.1	33.1	1.720	-21.779
chrec2:175326	108.0	32.3	1.751	-21.780
chrec2:2954415	115.2	51.3	1.178	-21.619
chrec2:2399922	159.5	81.9	0.972	-21.039
chrec2:3532697	107.8	40.4	1.428	-21.001
chrec2:44409	107.8	23.1	2.231	-21.002
chrec2:2025968	107.8	30.2	1.844	-21.002
chrec2:2700772	107.8	42.0	1.370	-21.003
chrec2:2618637	107.7	34.8	1.641	-21.003
chrec2:1507379	107.6	12.7	3.091	-21.004
chrec2:2265552	107.6	17.9	2.597	-21.004
chrec2:573161	107.5	21.1	2.361	-21.004
chrec2:1648943	107.5	9.7	3.477	-21.005
chrec2:3223584	107.4	18.2	2.572	-21.005
chrec2:4580092	107.2	11.6	3.219	-21.006
chrec2:2057499	250.3	151.3	0.737	-20.910
chrec2:4491714	195.9	110.7	0.834	-20.705
chrec2:4273923	123.6	58.0	1.102	-20.557
chrec2:2100103	498.6	357.7	0.490	-20.310
chrec2:4087459	106.6	22.8	2.232	-20.241
chrec2:823541	106.4	13.4	2.999	-20.242
chrec2:1535623	106.4	10.8	3.314	-20.242
chrec2:1603804	106.1	8.9	3.582	-20.242
chrec2:3628918	109.8	48.8	1.181	-20.165
chrec2:2637341	133.1	64.8	1.048	-20.105
chrec2:208990	140.8	69.6	1.028	-20.085
chrec2:3613798	179.6	100.5	0.848	-19.712
chrec2:2993227	105.9	14.8	2.845	-19.491
chrec2:759357	105.7	38.0	1.485	-19.491
chrec2:1376674	105.5	14.2	2.903	-19.492
chrec2:1138042	105.5	19.9	2.420	-19.492
chrec2:3790291	105.4	40.6	1.386	-19.492
chrec2:4396638	105.4	28.7	1.890	-19.493
chrec2:1504450	105.3	17.0	2.644	-19.493
chrec2:1626555	105.3	9.9	3.428	-19.494
chrec2:2802104	105.2	28.3	1.903	-19.494
chrec2:4038211	166.7	91.6	0.875	-19.359
chrec2:3363544	104.9	33.2	1.668	-18.754
chrec2:1187277	104.8	41.9	1.334	-18.755
chrec2:472499	104.8	20.0	2.401	-18.755
chrec2:1521400	104.7	10.5	3.322	-18.755
chrec2:488549	104.6	29.6	1.833	-18.756
chrec2:2720876	104.5	12.3	3.098	-18.756
chrec2:2503994	104.5	8.8	3.581	-18.757
chrec2:3032650	104.4	46.1	1.189	-18.757
chrec2:645406	104.4	17.0	2.625	-18.758
chrec2:1418065	104.4	13.3	2.980	-18.758
chrec2:4562942	104.3	17.4	2.591	-18.758
chrec2:3128328	104.2	24.3	2.111	-18.759
chrec2:1479401	104.1	14.9	2.813	-18.759
chrec2:3853627	270.3	173.8	0.648	-18.504
chrec2:1690853	103.9	9.8	3.413	-18.032
chrec2:600130	103.8	17.7	2.565	-18.033
chrec2:1127552	103.8	21.1	2.310	-18.033
chrec2:16345	103.7	30.1	1.796	-18.034
chrec2:3676572	103.6	28.2	1.889	-18.034
chrec2:1800725	103.6	37.8	1.466	-18.034
chrec2:2307384	103.5	30.1	1.791	-18.035
chrec2:687094	103.5	19.3	2.434	-18.035
chrec2:1100074	103.3	24.6	2.082	-18.036
chrec2:431350	103.0	32.2	1.688	-18.036
chrec2:1421791	113.4	55.3	1.045	-18.007
chrec2:1715204	142.3	76.4	0.907	-17.926
chrec2:257914	233.6	146.9	0.680	-17.851
chrec2:2945964	109.0	52.0	1.079	-17.687
chrec2:3642238	108.9	51.9	1.079	-17.688
chrec2:3746572	194.5	116.7	0.748	-17.607
chrec2:2444878	102.9	17.6	2.555	-17.325
chrec2:3140326	102.9	33.9	1.614	-17.325
chrec2:1216564	102.8	16.6	2.639	-17.325
chrec2:3156405	102.6	19.0	2.443	-17.326
chrec2:4006120	102.3	20.0	2.368	-17.326
chrec2:3291098	102.2	20.2	2.347	-17.327
chrec2:3650934	102.2	18.6	2.467	-17.327
chrec2:4558301	102.2	25.8	1.995	-17.328
chrec2:4269177	102.1	35.2	1.545	-17.328
chrec2:4240477	102.1	13.1	2.977	-17.328
chrec2:612442	102.0	15.8	2.705	-17.329
chrec2:3211671	217.1	134.2	0.705	-17.282
chrec2:1335056	113.0	55.5	1.036	-16.955
chrec2:4401792	123.8	64.3	0.956	-16.897
chrec2:197884	156.7	89.2	0.824	-16.635
chrec2:887703	102.0	18.0	2.511	-16.630
chrec2:3232972	101.8	15.1	2.766	-16.630
chrec2:2809974	101.8	34.5	1.573	-16.630
chrec2:3032273	101.7	29.5	1.798	-16.631
chrec2:3116958	101.7	25.8	1.991	-16.631
chrec2:4116082	101.7	35.3	1.537	-16.632
chrec2:2017631	101.6	44.6	1.198	-16.632
chrec2:3873784	101.5	22.4	2.189	-16.633
chrec2:2247211	101.4	25.2	2.019	-16.633
chrec2:3804791	101.3	38.4	1.409	-16.633
chrec2:2838146	101.2	20.5	2.312	-16.634
chrec2:1341226	101.2	25.5	2.000	-16.634
chrec2:3527684	101.2	21.4	2.251	-16.635
chrec2:2401534	107.8	52.6	1.045	-16.626
chrec2:1118523	107.6	53.0	1.033	-16.626
chrec2:2061401	119.1	61.0	0.977	-16.550
chrec2:4540944	106.2	51.4	1.057	-16.369
chrec2:2722010	132.0	71.2	0.901	-16.278
chrec2:3867570	101.0	29.6	1.782	-15.949
chrec2:3320049	100.9	24.2	2.071	-15.950
chrec2:1620553	100.9	27.2	1.900	-15.950
chrec2:3169469	100.8	31.7	1.681	-15.951
chrec2:4441147	100.6	17.8	2.506	-15.951
chrec2:2803090	100.5	23.5	2.109	-15.951
chrec2:1973750	100.4	9.1	3.471	-15.952
chrec2:1170762	100.4	37.9	1.417	-15.952
chrec2:4526640	100.1	21.5	2.232	-15.953
chrec2:935996	100.0	38.9	1.372	-15.953
chrec2:2868141	102.0	49.8	1.045	-15.859
chrec2:639543	101.3	50.1	1.027	-15.860
chrec2:2907323	120.9	63.8	0.932	-15.690
chrec2:3647715	133.3	74.4	0.852	-15.500
chrec2:4297646	99.9	31.1	1.695	-15.281
chrec2:3481324	99.8	23.6	2.089	-15.281
chrec2:3106900	99.8	24.2	2.057	-15.282
chrec2:4439765	99.7	16.6	2.597	-15.282
chrec2:3642363	99.6	27.9	1.847	-15.282
chrec2:4312080	99.5	19.0	2.402	-15.283
chrec2:2815563	99.2	35.2	1.507	-15.283
chrec2:469715	99.2	27.9	1.839	-15.284
chrec2:4005760	99.2	10.4	3.264	-15.284
chrec2:3815955	139.8	78.8	0.838	-15.263
chrec2:3959995	102.2	50.5	1.029	-15.255
chrec2:2005046	331.5	236.4	0.498	-15.028
chrec2:479902	257.7	175.1	0.568	-14.810
chrec2:3487288	99.0	33.9	1.556	-14.625
chrec2:3043760	98.9	27.0	1.884	-14.626
chrec2:1043676	98.6	9.5	3.392	-14.626
chrec2:2134765	98.6	17.3	2.525	-14.627
chrec2:3569660	98.4	12.7	2.965	-14.627
chrec2:2448877	98.4	24.2	2.033	-14.627
chrec2:3362801	98.4	34.9	1.506	-14.628
chrec2:1568551	98.1	17.3	2.510	-14.628
chrec2:1590031	98.1	8.9	3.479	-14.629
chrec2:217930	98.0	39.1	1.336	-14.629
chrec2:1708413	99.7	49.6	1.016	-14.574
chrec2:4398726	133.1	76.4	0.811	-14.521
chrec2:2408514	160.2	95.7	0.753	-14.521
chrec2:2964307	127.5	70.7	0.862	-14.379
chrec2:2096024	108.4	56.9	0.941	-14.310
chrec2:4123548	238.8	160.7	0.582	-14.283
chrec2:3291877	97.9	21.0	2.230	-13.985
chrec2:874064	97.8	5.3	4.219	-13.985
chrec2:1469598	97.8	15.0	2.718	-13.986
chrec2:947662	97.5	28.2	1.800	-13.986
chrec2:3543894	97.4	29.5	1.732	-13.987
chrec2:2537832	97.3	42.8	1.196	-13.987
chrec2:3575396	97.2	23.5	2.061	-13.987
chrec2:3767592	97.2	23.2	2.076	-13.988
chrec2:500762	115.7	62.5	0.900	-13.877
chrec2:4162244	247.1	169.0	0.558	-13.829
chrec2:3668817	111.9	61.1	0.884	-13.755
chrec2:3667127	160.3	98.2	0.718	-13.684
chrec2:3712681	145.0	86.8	0.752	-13.368
chrec2:1393718	96.9	13.1	2.893	-13.357
chrec2:2037223	96.8	41.3	1.239	-13.357
chrec2:1314623	96.4	14.5	2.748	-13.358
chrec2:1953340	96.4	18.3	2.411	-13.358
chrec2:3012828	96.2	12.6	2.947	-13.359
chrec2:4448797	96.2	28.4	1.768	-13.359
chrec2:2868755	96.0	32.8	1.560	-13.360
chrec2:3372885	96.0	21.7	2.157	-13.360
chrec2:3082533	103.5	56.1	0.894	-13.264
chrec2:456782	105.2	56.6	0.905	-13.128
chrec2:964103	289.6	206.6	0.498	-12.992
chrec2:2923279	280.8	201.3	0.491	-12.778
chrec2:3331814	274.2	196.3	0.493	-12.758
chrec2:2036704	95.7	45.4	1.086	-12.743
chrec2:1642057	95.7	10.0	3.266	-12.744
chrec2:3907242	95.6	18.2	2.407	-12.744
chrec2:3928193	95.6	19.7	2.289	-12.744
chrec2:602749	95.6	16.5	2.548	-12.745
chrec2:153037	95.5	14.9	2.695	-12.745
chrec2:4216967	95.5	47.9	1.005	-12.746
chrec2:3526420	95.2	28.5	1.748	-12.746
chrec2:543390	95.2	24.5	1.967	-12.746
chrec2:3045185	95.1	22.8	2.069	-12.747
chrec2:4490642	108.0	60.3	0.852	-12.744
chrec2:3201966	124.6	73.3	0.776	-12.715
chrec2:3085363	201.5	135.9	0.579	-12.506
chrec2:3212938	114.2	66.4	0.794	-12.405
chrec2:3704325	95.8	50.4	0.937	-12.381
chrec2:792599	94.9	24.3	1.974	-12.144
chrec2:2650491	94.9	17.8	2.428	-12.144
chrec2:1275473	94.8	21.1	2.180	-12.145
chrec2:3479601	94.8	22.2	2.103	-12.145
chrec2:581857	94.7	13.0	2.878	-12.146
chrec2:1811130	94.6	19.6	2.283	-12.146
chrec2:2691128	94.6	17.8	2.424	-12.146
chrec2:4263917	94.6	13.4	2.830	-12.147
chrec2:2872065	94.6	21.1	2.175	-12.147
chrec2:3748298	94.5	17.9	2.408	-12.148
chrec2:1628935	94.4	9.2	3.367	-12.148
chrec2:1807472	94.4	13.0	2.869	-12.148
chrec2:1823548	94.4	11.6	3.033	-12.149
chrec2:2268139	94.3	23.3	2.030	-12.149
chrec2:2616299	94.2	20.9	2.183	-12.150
chrec2:2271037	94.2	20.3	2.227	-12.150
chrec2:3614290	127.0	76.5	0.741	-12.074
chrec2:3586601	1326.6	1159.1	0.205	-12.025
chrec2:3214380	591.7	478.7	0.316	-11.896
chrec2:3318354	140.1	87.2	0.696	-11.748
chrec2:3159785	123.2	74.0	0.746	-11.589
chrec2:3429927	93.9	39.4	1.262	-11.561
chrec2:558831	93.7	20.6	2.196	-11.562
chrec2:539352	93.6	8.2	3.517	-11.562
chrec2:3187886	93.5	16.2	2.543	-11.563
chrec2:3775091	93.4	24.0	1.974	-11.563
chrec2:1656235	93.3	13.1	2.846	-11.563
chrec2:33317	93.2	16.6	2.499	-11.564
chrec2:769760	93.0	6.3	3.902	-11.564
chrec2:2549092	110.5	63.6	0.807	-11.559
chrec2:1308602	119.1	72.4	0.728	-11.445
chrec2:3327399	256.9	185.5	0.480	-11.319
chrec2:3100538	117.7	70.8	0.744	-11.202
chrec2:3474559	170.8	114.3	0.589	-11.024
chrec2:57321	119.8	72.9	0.726	-11.017
chrec2:2058932	92.8	29.3	1.672	-10.990
chrec2:1228182	92.8	21.5	2.119	-10.991
chrec2:3303300	92.7	12.0	2.959	-10.991
chrec2:1587256	92.4	11.9	2.969	-10.991
chrec2:4171618	92.4	14.2	2.709	-10.992
chrec2:2917289	92.3	15.5	2.588	-10.992
chrec2:4254837	92.1	12.7	2.870	-10.993
chrec2:3559145	92.1	31.7	1.548	-10.993
chrec2:4612894	121.1	73.7	0.726	-10.931
chrec2:4490869	94.8	54.4	0.814	-10.865
chrec2:2061902	260.5	192.3	0.449	-10.640
chrec2:3530956	263.7	195.3	0.444	-10.532
chrec2:3551220	198.3	140.0	0.513	-10.466
chrec2:120721	91.9	28.6	1.695	-10.433
chrec2:2916292	91.9	22.0	2.074	-10.433
chrec2:2924742	91.9	31.2	1.567	-10.434
chrec2:2479219	91.8	13.7	2.753	-10.434
chrec2:3232899	91.7	17.5	2.397	-10.434
chrec2:4158475	91.6	26.9	1.776	-10.435
chrec2:2602580	91.6	22.0	2.066	-10.435
chrec2:1417941	91.5	13.0	2.829	-10.436
chrec2:240495	91.5	20.4	2.175	-10.436
chrec2:1987067	91.5	39.5	1.222	-10.436
chrec2:895204	91.4	15.0	2.621	-10.437
chrec2:554202	91.3	20.2	2.190	-10.437
chrec2:1312090	91.1	22.5	2.029	-10.438
chrec2:1666205	91.1	13.0	2.820	-10.438
chrec2:2136404	91.1	17.9	2.360	-10.438
chrec2:2571280	91.0	18.6	2.303	-9.891
chrec2:3902604	90.9	29.0	1.659	-9.891
chrec2:1862194	90.9	12.9	2.824	-9.892
chrec2:1539088	90.8	10.6	3.106	-9.892
chrec2:1018202	90.8	30.5	1.585	-9.892
chrec2:3034254	90.5	44.9	1.023	-9.893
chrec2:2940680	90.4	28.5	1.676	-9.893
chrec2:965379	90.4	16.4	2.475	-9.893
chrec2:1180524	90.2	22.9	1.988	-9.894
chrec2:268094	90.1	16.4	2.467	-9.894
chrec2:203622	117.1	74.2	0.669	-9.658
chrec2:453137	98.2	59.1	0.743	-9.640
chrec2:3731926	177.5	125.7	0.508	-9.391
chrec2:906795	89.9	19.9	2.186	-9.362
chrec2:437348	89.9	50.3	0.847	-9.363
chrec2:4445746	89.7	42.5	1.088	-9.363
chrec2:1736083	89.7	31.6	1.515	-9.364
chrec2:2920160	89.6	12.6	2.839	-9.364
chrec2:4455804	89.6	17.7	2.354	-9.364
chrec2:3557743	89.5	12.1	2.899	-9.365
chrec2:4354113	89.4	33.2	1.438	-9.365
chrec2:1403251	89.4	8.6	3.390	-9.366
chrec2:4562505	89.1	20.9	2.104	-9.366
chrec2:3576305	89.1	24.2	1.889	-9.366
chrec2:1024751	89.1	24.2	1.892	-9.367
chrec2:1912505	89.1	7.8	3.524	-9.367
chrec2:3920656	4223.0	3987.6	0.093	-8.994
chrec2:4414026	88.9	43.4	1.045	-8.849
chrec2:2178432	88.9	18.5	2.276	-8.849
chrec2:3478319	88.9	41.4	1.111	-8.850
chrec2:1760319	88.8	29.8	1.586	-8.850
chrec2:2891971	88.8	16.1	2.475	-8.851
chrec2:2888305	88.8	21.4	2.062	-8.851
chrec2:3103559	88.7	31.9	1.487	-8.851
chrec2:4616669	88.6	26.4	1.757	-8.852
chrec2:1750356	88.4	10.6	3.070	-8.852
chrec2:2472389	88.2	13.6	2.704	-8.853
chrec2:3905322	88.1	22.0	2.012	-8.853
chrec2:726284	87.8	9.9	3.154	-8.349
chrec2:490346	87.5	31.1	1.500	-8.350
chrec2:4361166	87.3	9.6	3.194	-8.350
chrec2:4156194	87.3	24.0	1.875	-8.350
chrec2:4395021	87.3	46.0	0.934	-8.351
chrec2:1509485	87.2	15.0	2.547	-8.351
chrec2:4050253	87.1	38.7	1.183	-8.352
chrec2:2057826	115.2	75.8	0.614	-8.324
chrec2:1743261	120.4	81.6	0.573	-8.298
chrec2:4405106	121.6	82.3	0.574	-8.238
chrec2:2705788	113.4	75.0	0.607	-8.100
chrec2:4411002	112.9	75.4	0.593	-8.100
chrec2:3943820	87.5	53.7	0.714	-8.096
chrec2:2490970	86.7	5.2	4.071	-7.865
chrec2:887126	86.5	21.4	2.024	-7.865
chrec2:3080539	86.5	31.3	1.478	-7.866
chrec2:1159277	86.4	23.5	1.891	-7.866
chrec2:460080	86.3	44.8	0.957	-7.867
chrec2:751511	86.3	9.3	3.225	-7.867
chrec2:1950455	86.2	26.9	1.694	-7.867
chrec2:193600	95.0	62.4	0.617	-7.792
chrec2:3326805	361.1	294.2	0.306	-7.743
chrec2:4405539	139.0	98.2	0.512	-7.666
chrec2:3336807	129.4	91.6	0.508	-7.491
chrec2:1643793	95.5	61.8	0.640	-7.491
chrec2:2055766	178.3	132.4	0.440	-7.484
chrec2:2703470	111.7	76.1	0.563	-7.481
chrec2:3800191	86.0	35.2	1.300	-7.396
chrec2:3031692	85.9	16.4	2.400	-7.397
chrec2:3097741	85.8	15.1	2.517	-7.397
chrec2:1646528	85.5	9.1	3.246	-7.397
chrec2:131393	85.5	16.2	2.409	-7.398
chrec2:3415500	85.5	23.7	1.861	-7.398
chrec2:1600999	85.3	7.8	3.463	-7.399
chrec2:1488004	85.2	16.3	2.392	-7.399
chrec2:4206726	85.2	38.8	1.144	-7.399
chrec2:3437378	85.2	38.3	1.163	-7.400
chrec2:1325286	85.0	13.0	2.719	-7.400
chrec2:3339976	120.5	84.3	0.526	-7.325
